id,text,tag
image145.jpg,gamzlie,O
image145.jpg,r,O
image145.jpg,leurn,O
image145.jpg,si,O
image145.jpg,abliie,O
image145.jpg,uis,O
image145.jpg,d,O
image145.jpg,sgend,O
image145.jpg,ca,O
image145.jpg,s,O
image145.jpg,omeprazole,B-NAME
image145.jpg,kapsul,B-TYPE
image145.jpg,lepas,I-TYPE
image145.jpg,tunda,I-TYPE
image145.jpg,d,O
image145.jpg,us,O
image145.jpg,sa,O
image145.jpg,urs,O
image145.jpg,canznu,O
image145.jpg,t,O
image145.jpg,ss,O
image145.jpg,si,O
image145.jpg,liiig,O
image145.jpg,ly,O
image145.jpg,enit,O
image145.jpg,sestr,O
image145.jpg,omeprazole,B-NAME
image145.jpg,fole,O
image145.jpg,kapsul,B-TYPE
image145.jpg,lepas,I-TYPE
image145.jpg,iuneano,O
image146.jpg,aalons,O
image146.jpg,uoep,O
image146.jpg,generik,O
image146.jpg,ase,O
image146.jpg,2onig,O
image146.jpg,rel,O
image146.jpg,ed,O
image146.jpg,capsule,B-TYPE
image146.jpg,no,O
image146.jpg,generik,O
image146.jpg,mlosonsizson,O
image146.jpg,ssoa,O
image146.jpg,harus,B-DES
image146.jpg,dengan,I-DES
image146.jpg,resep,I-DES
image146.jpg,dokter,I-DES
image146.jpg,cne,O
image146.jpg,do,O
image146.jpg,cus,O
image146.jpg,dengan,I-DES
image146.jpg,sener,O
image146.jpg,onteaios,O
image146.jpg,generik,O
image146.jpg,omeprazole,B-NAME
image146.jpg,cete,O
image146.jpg,zomg,O
image146.jpg,gklosoee,O
image146.jpg,goe,O
image146.jpg,lads,O
image146.jpg,tane,O
image146.jpg,ste,O
image146.jpg,omeprazole,B-NAME
image146.jpg,dankoseses,O
image146.jpg,noor,O
image146.jpg,cs,O
image146.jpg,2ong,O
image146.jpg,release,O
image146.jpg,ved,O
image146.jpg,capsule,B-TYPE
image146.jpg,manufactured,O
image146.jpg,cured,O
image146.jpg,by,O
image146.jpg,omeraprazole,B-NAME
image146.jpg,omeprazole,B-NAME
image146.jpg,jaks,O
image146.jpg,idge,O
image146.jpg,iros,O
image146.jpg,farma,I-ORG
image146.jpg,ra,O
image146.jpg,for,O
image146.jpg,hexpharm,B-ORG
image146.jpg,jaya,I-ORG
image146.jpg,tepsn,O
image146.jpg,omg,O
image146.jpg,loma,O
image146.jpg,abs,O
image146.jpg,mpa,O
image146.jpg,fud,O
image146.jpg,leee,O
image146.jpg,tunds,O
image146.jpg,oneoin,O
image146.jpg,d,O
image147.jpg,untuk,O
image147.jpg,srr,O
image147.jpg,milat,O
image147.jpg,niuatoutle,O
image147.jpg,idoged,O
image147.jpg,d,O
image147.jpg,tangerang,O
image147.jpg,indonesia,O
image147.jpg,fon,O
image147.jpg,omun,O
image147.jpg,omeprazole,B-NAME
image147.jpg,kapsul,B-TYPE
image147.jpg,lepas,I-TYPE
image147.jpg,tunda,I-TYPE
image147.jpg,20,O
image147.jpg,mg,O
image147.jpg,generik,O
image147.jpg,no,O
image147.jpg,reg,O
image147.jpg,gkl2oaboooal,O
image147.jpg,harus,B-DES
image147.jpg,dengan,I-DES
image147.jpg,resep,I-DES
image147.jpg,dokter,I-DES
image147.jpg,diproduksi,O
image147.jpg,oleh,O
image147.jpg,pt,O
image147.jpg,guardian,B-ORG
image147.jpg,pharmatama,I-ORG
image147.jpg,bogor,O
image147.jpg,indonesia,O
image147.jpg,untuk,O
image147.jpg,pt,O
image147.jpg,nulab,B-ORG
image147.jpg,pharmaceutical,I-ORG
image147.jpg,indonesia,O
image147.jpg,tangerang,O
image147.jpg,lness,O
image147.jpg,ni,O
image147.jpg,pgnomot,O
image147.jpg,omeprazole,B-NAME
image147.jpg,kapsul,B-TYPE
image147.jpg,lepas,I-TYPE
image147.jpg,tunda,I-TYPE
image147.jpg,20,O
image147.jpg,mg,O
image147.jpg,generik,O
image147.jpg,no,O
image147.jpg,reg,O
image147.jpg,gklzoabootontal,O
image147.jpg,harus,B-DES
image147.jpg,dengan,I-DES
image147.jpg,resep,I-DES
image147.jpg,dokter,I-DES
image147.jpg,diproduksi,O
image147.jpg,oleh,O
image147.jpg,guardian,B-ORG
image147.jpg,pharmatama,I-ORG
image147.jpg,pt,O
image147.jpg,bogor,O
image147.jpg,indonesia,O
image147.jpg,untuk,O
image147.jpg,nulab,B-ORG
image147.jpg,pharmaceutical,I-ORG
image147.jpg,indonesia,O
image147.jpg,gorng,O
image147.jpg,pentom,O
image148.jpg,novell,B-ORG
image148.jpg,iakma,O
image148.jpg,generik,O
image148.jpg,omeprazole,B-NAME
image148.jpg,kapsul,B-TYPE
image148.jpg,lepas,I-TYPE
image148.jpg,tunda,I-TYPE
image148.jpg,po,O
image148.jpg,mg,O
image148.jpg,na,O
image148.jpg,gkiozbzonobal,O
image148.jpg,reg,O
image148.jpg,on,B-DES
image148.jpg,medical,I-DES
image148.jpg,prescription,I-DES
image148.jpg,only,I-DES
image148.jpg,harus,B-DES
image148.jpg,dengan,I-DES
image148.jpg,resep,I-DES
image148.jpg,dokter,I-DES
image148.jpg,diproduksi,O
image148.jpg,oleh,O
image148.jpg,novell,B-ORG
image148.jpg,pharmaceutical,I-ORG
image148.jpg,generik,O
image148.jpg,aboes,O
image148.jpg,bocoe,O
image148.jpg,omeprazole,B-NAME
image148.jpg,kapsul,B-TYPE
image148.jpg,lepas,I-TYPE
image148.jpg,tunda,I-TYPE
image148.jpg,no,O
image148.jpg,reps,O
image148.jpg,saal,O
image148.jpg,on,B-DES
image148.jpg,medical,I-DES
image148.jpg,prescription,I-DES
image148.jpg,only,I-DES
image148.jpg,harus,B-DES
image148.jpg,dengan,I-DES
image148.jpg,dokter,I-DES
image148.jpg,novell,B-ORG
image148.jpg,pharmaceutical,I-ORG
image148.jpg,laboratories,I-ORG
image148.jpg,generik,O
image148.jpg,omeprazole,B-NAME
image148.jpg,sunig,O
image148.jpg,kapsul,B-TYPE
image148.jpg,lepas,I-TYPE
image148.jpg,tunda,I-TYPE
image148.jpg,on,B-DES
image148.jpg,medical,I-DES
image148.jpg,prescription,I-DES
image148.jpg,only,I-DES
image148.jpg,harus,B-DES
image148.jpg,dengan,I-DES
image148.jpg,resep,I-DES
image148.jpg,dokter,I-DES
image148.jpg,retnost,O
image148.jpg,ririon,O
image149.jpg,omeprazole,B-NAME
image149.jpg,pra,O
image149.jpg,ole,O
image149.jpg,kapsul,B-TYPE
image149.jpg,20,O
image149.jpg,mg,O
image149.jpg,a,O
image149.jpg,dengan,I-DES
image149.jpg,dokter,I-DES
image149.jpg,exp,O
image149.jpg,sdich,O
image149.jpg,dah,O
image149.jpg,r,O
image149.jpg,no,O
image149.jpg,d,O
image149.jpg,lihat,I-DES
image149.jpg,dibalik,I-DES
image149.jpg,sgaloo,O
image149.jpg,g,O
image149.jpg,gubio3a1,O
image149.jpg,novapharin,B-ORG
image149.jpg,pharmaceutical,I-ORG
image149.jpg,industries,I-ORG
image149.jpg,nova,B-ORG
image149.jpg,gresik,O
image149.jpg,ones,O
image149.jpg,omeprazole,B-NAME
image149.jpg,kapsul,B-TYPE
image149.jpg,lepas,I-TYPE
image149.jpg,tunda,I-TYPE
image149.jpg,ng,O
image149.jpg,harus,B-DES
image149.jpg,dengan,I-DES
image149.jpg,resep,I-DES
image149.jpg,dokter,I-DES
image149.jpg,batch,O
image149.jpg,exp,O
image149.jpg,date,O
image149.jpg,met,O
image149.jpg,lokan,O
image149.jpg,no,O
image149.jpg,tat,O
image149.jpg,reg,O
image149.jpg,dibalik,I-DES
image149.jpg,gkl,O
image149.jpg,gazaooe,O
image149.jpg,s5a1,O
image149.jpg,hari,O
image149.jpg,novapharin,B-ORG
image149.jpg,pharmaceutical,I-ORG
image149.jpg,nova,B-ORG
image149.jpg,usues,O
image149.jpg,gresr,O
image149.jpg,nconesia,O
image149.jpg,afpraaole,O
image150.jpg,s,O
image150.jpg,omeprazole,B-NAME
image150.jpg,lole,O
image150.jpg,kapsul,B-TYPE
image150.jpg,dns,O
image150.jpg,uncast,O
image150.jpg,no,O
image150.jpg,reg,O
image150.jpg,glzosanisal,O
image150.jpg,harus,B-DES
image150.jpg,dengan,I-DES
image150.jpg,resep,I-DES
image150.jpg,dokter,I-DES
image150.jpg,sinodunsolen,O
image150.jpg,pouanoruin,O
image150.jpg,untuk,O
image150.jpg,nrtaoad,O
image150.jpg,nl,O
image150.jpg,enouos,O
image150.jpg,omeprazole,B-NAME
image150.jpg,kapsul,B-TYPE
image150.jpg,undnzo,O
image150.jpg,mlg,O
image150.jpg,reg,O
image150.jpg,no,O
image150.jpg,cklzonociosal,O
image150.jpg,harus,B-DES
image150.jpg,dengan,I-DES
image150.jpg,resep,I-DES
image150.jpg,dokter,I-DES
image150.jpg,diproduksi,O
image150.jpg,pt,O
image150.jpg,guardian,B-ORG
image150.jpg,untuk,O
image150.jpg,ari,O
image150.jpg,ttt,O
image150.jpg,teeues,O
image150.jpg,pharmatama,I-ORG
image150.jpg,nl,O
image150.jpg,omeprazole,B-NAME
image150.jpg,azole,O
image150.jpg,kapsul,B-TYPE
image150.jpg,undlzo,O
image150.jpg,nig,O
image150.jpg,reg,O
image150.jpg,gkl,O
image150.jpg,no,O
image150.jpg,2osadoftotat,O
image150.jpg,harus,B-DES
image150.jpg,dengan,I-DES
image150.jpg,ngan,O
image150.jpg,resep,I-DES
image150.jpg,dokter,I-DES
image150.jpg,diproduksi,O
image150.jpg,oleh,O
image150.jpg,guardian,B-ORG
image150.jpg,pharmatama,I-ORG
image150.jpg,pt,O
image150.jpg,bogor,O
image150.jpg,uaas,O
image150.jpg,pcn,O
image150.jpg,omeprazole,B-NAME
image150.jpg,kapsul,B-TYPE
image150.jpg,lepas,I-TYPE
image150.jpg,tuuns,I-TYPE
image150.jpg,ji,O
image150.jpg,d,O
image150.jpg,reg,O
image150.jpg,no,O
image150.jpg,czabuccitn,O
image150.jpg,harus,B-DES
image150.jpg,dengan,I-DES
image150.jpg,resep,I-DES
image150.jpg,dokter,I-DES
image150.jpg,diproduksi,O
image150.jpg,oleh,O
image150.jpg,pt,O
image150.jpg,guardian,B-ORG
image150.jpg,pharmatama,I-ORG
image150.jpg,sa,O
image150.jpg,dogon,O
image150.jpg,untuk,O
image151.jpg,gbloszssozesnz,O
image151.jpg,pt,O
image151.jpg,triman,B-ORG
image151.jpg,tablet,B-TYPE
image151.jpg,kunyah,O
image151.jpg,antasida,B-NAME
image151.jpg,doen,I-NAME
image151.jpg,ssida,O
image151.jpg,no,O
image151.jpg,gblo26s07z61a2,O
image151.jpg,pt,O
image151.jpg,triman,B-ORG
image151.jpg,tablet,B-TYPE
image151.jpg,kunyah,O
image151.jpg,antasida,B-NAME
image151.jpg,doen,I-NAME
image151.jpg,no,O
image151.jpg,gblozs161az,O
image151.jpg,see,O
image151.jpg,s,O
image151.jpg,triman,B-ORG
image151.jpg,s,O
image151.jpg,n,O
image151.jpg,tablet,B-TYPE
image151.jpg,kunyah,O
image151.jpg,antasida,B-NAME
image151.jpg,doen,I-NAME
image151.jpg,52590326142,O
image151.jpg,gbl,O
image151.jpg,8,O
image151.jpg,triman,B-ORG
image151.jpg,ot,O
image151.jpg,s,O
image151.jpg,neer,O
image151.jpg,r,O
image151.jpg,tablet,B-TYPE
image151.jpg,kunyah,O
image151.jpg,ah,O
image151.jpg,antasida,B-NAME
image151.jpg,doen,I-NAME
image151.jpg,reg,O
image151.jpg,geloz5s012617,O
image151.jpg,s,O
image151.jpg,pt,O
image151.jpg,triman,B-ORG
image151.jpg,s,O
image151.jpg,d,O
image151.jpg,tablet,B-TYPE
image151.jpg,lunyah,O
image151.jpg,antasida,B-NAME
image151.jpg,doen,I-NAME
image152.jpg,lansoprazole,B-NAME
image152.jpg,lansoprazole,B-NAME
image152.jpg,usodelien,O
image152.jpg,bomg,O
image152.jpg,on,O
image152.jpg,lansoprazole,B-NAME
image152.jpg,lansoprazole,B-NAME
image152.jpg,lansoprazole,B-NAME
image152.jpg,ioma,O
image152.jpg,some,O
image152.jpg,lansoprazole,B-NAME
image152.jpg,lansoprazole,B-NAME
image152.jpg,lansoprazole,B-NAME
image152.jpg,3omg,O
image153.jpg,lansoprazole,B-NAME
image153.jpg,kapsul,B-TYPE
image153.jpg,lepas,I-TYPE
image153.jpg,tunda,I-TYPE
image153.jpg,dmg,O
image153.jpg,res,O
image153.jpg,lonlor,O
image153.jpg,clrmds,O
image153.jpg,lansoprazole,B-NAME
image153.jpg,kapsul,B-TYPE
image153.jpg,lepas,I-TYPE
image153.jpg,tunda,I-TYPE
image153.jpg,30,O
image153.jpg,mg,O
image153.jpg,cisras,O
image153.jpg,ta,O
image153.jpg,alss,O
image153.jpg,hiles,O
image153.jpg,lghontorcs,O
image153.jpg,ramea,O
image153.jpg,lansoprazole,B-NAME
image153.jpg,kapsul,B-TYPE
image153.jpg,lepas,I-TYPE
image153.jpg,tunda,I-TYPE
image153.jpg,30,O
image154.jpg,lansoprazole,B-NAME
image154.jpg,kapsul,B-TYPE
image154.jpg,lepas,I-TYPE
image154.jpg,tunda,I-TYPE
image154.jpg,jo,O
image154.jpg,ol,O
image154.jpg,can,O
image154.jpg,goon,O
image154.jpg,na,O
image154.jpg,ste,O
image154.jpg,crd,O
image154.jpg,ceacus,O
image154.jpg,mncattl,O
image154.jpg,ded,O
image154.jpg,lansoprazole,B-NAME
image154.jpg,kapsul,B-TYPE
image154.jpg,lepas,I-TYPE
image154.jpg,tunda,I-TYPE
image154.jpg,30,O
image154.jpg,mg,O
image154.jpg,ao,O
image154.jpg,ca,O
image154.jpg,codsse,O
image154.jpg,s,O
image154.jpg,coicon,O
image154.jpg,aseta,O
image154.jpg,caous,O
image154.jpg,ccasos,O
image154.jpg,des,O
image154.jpg,no,O
image154.jpg,lansoprazole,B-NAME
image154.jpg,kapsul,B-TYPE
image154.jpg,lepas,I-TYPE
image154.jpg,tunda,I-TYPE
image154.jpg,jomg,O
image154.jpg,cuosiszoas,O
image154.jpg,co,O
image154.jpg,len,O
image154.jpg,resourones,O
image154.jpg,os,O
image154.jpg,moa,O
image154.jpg,ocanetg,O
image154.jpg,coalus,O
image154.jpg,notl,O
image154.jpg,lansoprazole,B-NAME
image154.jpg,kapsul,B-TYPE
image154.jpg,lepas,I-TYPE
image154.jpg,tunda,I-TYPE
image154.jpg,30,O
image154.jpg,mg,O
image154.jpg,cosnzoa,O
image154.jpg,ll,O
image154.jpg,uo,O
image154.jpg,anw,O
image155.jpg,lansoprazole,B-NAME
image155.jpg,3omg,O
image155.jpg,ssour,O
image155.jpg,lansoprazole,B-NAME
image155.jpg,d,O
image155.jpg,lansoprazole,B-NAME
image155.jpg,bonie,O
image155.jpg,pusoent,O
image155.jpg,reg,O
image155.jpg,no,O
image155.jpg,lomg,O
image155.jpg,ssu,O
image155.jpg,lansoprazole,B-NAME
image155.jpg,os,O
image155.jpg,lansoprazole,B-NAME
image155.jpg,d,O
image155.jpg,e,O
image155.jpg,30,O
image155.jpg,genern,O
image155.jpg,0,O
image155.jpg,dle,O
image155.jpg,05s,O
image155.jpg,ron,O
image155.jpg,wsles,O
image155.jpg,ptic,O
image155.jpg,ole,O
image155.jpg,img,O
image155.jpg,lansoprazole,B-NAME
image155.jpg,8on,O
image155.jpg,s,O
image155.jpg,ole,O
image156.jpg,ole,O
image156.jpg,lansoprazole,B-NAME
image156.jpg,lansoprazole,B-NAME
image156.jpg,me,O
image156.jpg,80,O
image156.jpg,bone,O
image156.jpg,wus,O
image156.jpg,lansoprazole,B-NAME
image156.jpg,fle,O
image156.jpg,lansoprazole,B-NAME
image156.jpg,omg,O
image156.jpg,mg,O
image156.jpg,cus,O
image156.jpg,lansoprazole,B-NAME
image156.jpg,lansoprazole,B-NAME
image156.jpg,ole,O
image156.jpg,vrsu,O
image156.jpg,80n,O
image156.jpg,3o,O
image156.jpg,g,O
image157.jpg,ledraones,O
image157.jpg,coot,O
image157.jpg,lansoprazole,B-NAME
image157.jpg,kapsul,B-TYPE
image157.jpg,lepas,I-TYPE
image157.jpg,30,O
image157.jpg,mg,O
image157.jpg,soa,O
image157.jpg,gklosses,O
image157.jpg,reg,O
image157.jpg,on,B-DES
image157.jpg,medical,I-DES
image157.jpg,prescription,I-DES
image157.jpg,harus,B-DES
image157.jpg,dengan,I-DES
image157.jpg,resep,I-DES
image157.jpg,dokter,I-DES
image157.jpg,on,B-DES
image157.jpg,d,O
image157.jpg,us,O
image157.jpg,eee,O
image157.jpg,le,O
image157.jpg,novell,B-ORG
image157.jpg,lansoprazole,B-NAME
image157.jpg,kapsul,B-TYPE
image157.jpg,lepas,I-TYPE
image157.jpg,tda,I-TYPE
image157.jpg,30,O
image157.jpg,mg,O
image157.jpg,cklossstzoial,O
image157.jpg,on,B-DES
image157.jpg,medical,I-DES
image157.jpg,prescription,I-DES
image157.jpg,only,I-DES
image157.jpg,res,O
image157.jpg,er,O
image157.jpg,nos,O
image157.jpg,novell,B-ORG
image157.jpg,lansoprazole,B-NAME
image157.jpg,180,O
image157.jpg,nda,O
image158.jpg,6,O
image158.jpg,5,O
image158.jpg,4,O
image158.jpg,3,O
image158.jpg,llte,O
image158.jpg,t,O
image158.jpg,r,O
image158.jpg,e,O
image158.jpg,xeraree,O
image158.jpg,oo,O
image158.jpg,s0860,O
image158.jpg,on,B-DES
image158.jpg,medical,I-DES
image158.jpg,prescription,I-DES
image158.jpg,only,I-DES
image158.jpg,lansoprazole,B-NAME
image158.jpg,lansoprazole,B-NAME
image158.jpg,30,O
image158.jpg,mg,O
image158.jpg,kapsul,B-TYPE
image158.jpg,lepas,I-TYPE
image158.jpg,tunda,I-TYPE
image158.jpg,release,I-TYPE
image158.jpg,capsules,I-TYPE
image158.jpg,bomg,O
image158.jpg,eo,O
image158.jpg,de,O
image158.jpg,produced,O
image158.jpg,d,O
image158.jpg,dankos,B-ORG
image158.jpg,pi,O
image158.jpg,gklosnoooal,O
image158.jpg,reg,O
image158.jpg,no,O
image158.jpg,fon,O
image158.jpg,hexpharm,B-ORG
image158.jpg,jaya,I-ORG
image158.jpg,harus,B-DES
image158.jpg,dengan,I-DES
image158.jpg,resep,I-DES
image158.jpg,dokter,I-DES
image158.jpg,hexpharm,B-ORG
image158.jpg,company,O
image158.jpg,kalbe,B-ORG
image158.jpg,lansoprazole,B-NAME
image158.jpg,lansoprazole,B-NAME
image158.jpg,bomg,O
image158.jpg,kapsul,B-TYPE
image158.jpg,lepas,I-TYPE
image158.jpg,tunda,I-TYPE
image158.jpg,3omig,O
image158.jpg,delayed,B-TYPE
image158.jpg,release,I-TYPE
image158.jpg,capsules,I-TYPE
image158.jpg,diprocue,O
image158.jpg,cun,O
image158.jpg,farma,I-ORG
image158.jpg,canucos,O
image158.jpg,unwr,O
image158.jpg,hexpharm,B-ORG
image158.jpg,jaya,I-ORG
image158.jpg,gklos065086071,O
image158.jpg,hexpharm,B-ORG
image158.jpg,conoe,O
image158.jpg,generik,O
image158.jpg,a,O
image158.jpg,hae,O
image158.jpg,medical,I-DES
image158.jpg,prescription,I-DES
image158.jpg,only,I-DES
image158.jpg,lansoprazole,B-NAME
image158.jpg,lansoprazole,B-NAME
image158.jpg,kapsul,B-TYPE
image158.jpg,lepas,I-TYPE
image158.jpg,tunda,I-TYPE
image158.jpg,boms,O
image158.jpg,release,I-TYPE
image158.jpg,capsules,I-TYPE
image158.jpg,3omg,O
image158.jpg,ed,O
image159.jpg,bode,B-ORG
image159.jpg,neo,B-NAME
image159.jpg,rheumacyl,I-NAME
image159.jpg,tablet,B-TYPE
image159.jpg,20,O
image159.jpg,curr,O
image159.jpg,stin,O
image159.jpg,tablet,B-TYPE
image159.jpg,20,O
image159.jpg,otot,I-DES
image159.jpg,blister,O
image159.jpg,can,O
image159.jpg,dus,O
image159.jpg,i,O
image159.jpg,bode,B-ORG
image159.jpg,neo,B-NAME
image159.jpg,rheumacyl,I-NAME
image159.jpg,ibuprofen,B-ING
image159.jpg,paracetamol,B-ING
image159.jpg,obat,B-DES
image159.jpg,nyeri,I-DES
image159.jpg,otot,I-DES
image159.jpg,dan,B-DES
image159.jpg,nyeri,I-DES
image159.jpg,sendi,I-DES
image160.jpg,paramex,B-NAME
image160.jpg,paracetamol,B-ING
image160.jpg,250,I-ING
image160.jpg,mg,I-ING
image160.jpg,s,O
image160.jpg,propyphenazone,B-ING
image160.jpg,caffeine,B-ING
image160.jpg,dexchlorpheniramine,B-ING
image160.jpg,maleate,I-ING
image160.jpg,50,O
image160.jpg,onramine,O
image160.jpg,artkule,O
image160.jpg,sl,O
image160.jpg,sea,O
image160.jpg,va,O
image160.jpg,s,O
image160.jpg,ee,O
image160.jpg,talae,O
image160.jpg,ararer,O
image160.jpg,tablet,B-TYPE
image160.jpg,obat,B-DES
image160.jpg,sakit,I-DES
image160.jpg,kepala,I-DES
image161.jpg,tablet,B-NAME
image161.jpg,tambah,I-NAME
image161.jpg,darah,I-NAME
image161.jpg,tablet,B-NAME
image161.jpg,tambah,I-NAME
image161.jpg,darah,I-NAME
image161.jpg,tablet,B-TYPE
image161.jpg,salut,I-TYPE
image161.jpg,gula,I-TYPE
image161.jpg,komposisi,B-DES
image161.jpg,ferrous,B-ING
image161.jpg,fumarate,I-ING
image161.jpg,folic,B-ING
image161.jpg,acid,I-ING
image161.jpg,60,O
image161.jpg,mg,O
image161.jpg,4,O
image161.jpg,mg,O
image161.jpg,llad,O
image161.jpg,aolel,O
image161.jpg,bolil,O
image161.jpg,gula,I-DES
image161.jpg,tenglndung,O
image161.jpg,fottees,O
image161.jpg,uma,O
image161.jpg,folic,B-ING
image161.jpg,acid,I-ING
image161.jpg,tablet,B-TYPE
image161.jpg,salut,I-TYPE
image161.jpg,gula,I-TYPE
image161.jpg,cara,B-DES
image161.jpg,kerja,I-DES
image161.jpg,leot,O
image161.jpg,ds,O
image161.jpg,moldaan,O
image161.jpg,pelengkap,I-DES
image161.jpg,utama,I-DES
image161.jpg,car,O
image161.jpg,tubuh,I-DES
image161.jpg,ratg,O
image161.jpg,sangat,I-DES
image161.jpg,diperlukan,I-DES
image161.jpg,untuk,O
image161.jpg,pembentukan,I-DES
image161.jpg,naenncoloon,O
image161.jpg,chususne,O
image161.jpg,10,O
image161.jpg,setr,O
image161.jpg,peca,O
image161.jpg,10,O
image161.jpg,strip,O
image161.jpg,a,O
image161.jpg,tablet,B-TYPE
image161.jpg,salut,I-TYPE
image161.jpg,gula,I-TYPE
image161.jpg,deaotalen,O
image161.jpg,penyelot,O
image161.jpg,yeocncoc,O
image161.jpg,dooma,O
image161.jpg,ferrous,B-ING
image161.jpg,fumarate,I-ING
image161.jpg,doou,O
image161.jpg,deprulan,O
image161.jpg,ulo,O
image161.jpg,meonling,O
image161.jpg,eeliihan,O
image161.jpg,zat,B-ING
image161.jpg,besi,I-ING
image161.jpg,dlca,O
image161.jpg,eocara,O
image161.jpg,clsle,O
image161.jpg,cecen,O
image161.jpg,nilanana,O
image161.jpg,sel,B-DES
image161.jpg,darah,I-DES
image161.jpg,merah,I-DES
image161.jpg,akibat,I-DES
image161.jpg,parasit,I-DES
image161.jpg,menstruasi,I-DES
image161.jpg,selama,I-DES
image161.jpg,waktu,I-DES
image161.jpg,hamit,O
image161.jpg,pertumbuhan,I-DES
image161.jpg,manylisul,O
image161.jpg,se,O
image161.jpg,can,O
image161.jpg,anoelom,O
image161.jpg,pendarahan,I-DES
image161.jpg,pembedahan,I-DES
image161.jpg,can,O
image161.jpg,folic,B-ING
image161.jpg,acid,I-ING
image161.jpg,se,O
image161.jpg,snts,O
image161.jpg,denva,O
image161.jpg,bordnedlind,O
image161.jpg,aaod,O
image161.jpg,calam,O
image161.jpg,secara,I-DES
image161.jpg,slgin,O
image161.jpg,pem,O
image161.jpg,folic,B-ING
image161.jpg,acid,I-ING
image161.jpg,capa,O
image161.jpg,memdanu,O
image161.jpg,mersi,B-ORG
image161.jpg,monourend,O
image161.jpg,ancma,O
image161.jpg,megalohl,O
image161.jpg,meee,O
image161.jpg,dorumdlnss,O
image161.jpg,sale,O
image161.jpg,jand,O
image161.jpg,ceae,O
image161.jpg,seata,O
image161.jpg,lehemle,O
image161.jpg,inocas,O
image161.jpg,lintul,O
image161.jpg,menaae,O
image161.jpg,goa,O
image161.jpg,lurano,O
image161.jpg,caron,O
image161.jpg,gan,O
image161.jpg,unoia,O
image161.jpg,sbe,O
image161.jpg,dofclone,O
image161.jpg,pol,O
image161.jpg,bus,O
image161.jpg,don,O
image161.jpg,folat,I-ING
image161.jpg,dsn,O
image161.jpg,posologi,B-DES
image161.jpg,dosis,I-DES
image161.jpg,donaes,O
image161.jpg,ald,O
image161.jpg,salut,I-TYPE
image161.jpg,gula,I-TYPE
image161.jpg,sehari,I-DES
image161.jpg,sesudah,I-DES
image161.jpg,makan,I-DES
image162.jpg,lodia,B-NAME
image162.jpg,loperamide,B-ING
image162.jpg,hydrochloride,I-ING
image162.jpg,tablet,B-TYPE
image162.jpg,filmcoated,I-TYPE
image162.jpg,wce,O
image162.jpg,cole,O
image162.jpg,ce,O
image162.jpg,or,O
image162.jpg,etteox,O
image162.jpg,contains,I-DES
image162.jpg,tablet,B-TYPE
image162.jpg,almecoates,O
image162.jpg,each,I-DES
image162.jpg,2,O
image162.jpg,me,O
image162.jpg,sanbe,B-ORG
image162.jpg,loperamide,B-ING
image162.jpg,hydrochloride,I-ING
image162.jpg,s,O
image162.jpg,,O
image162.jpg,c,O
image162.jpg,s,O
image162.jpg,s,O
image162.jpg,,O
image162.jpg,e,O
image162.jpg,s,O
image162.jpg,s,O
image162.jpg,s,O
image162.jpg,e,O
image163.jpg,sangobion,B-NAME
image163.jpg,new,O
image163.jpg,sangobion,B-NAME
image163.jpg,ned,O
image163.jpg,vund,O
image163.jpg,ue,O
image163.jpg,jol,O
image163.jpg,sncial,O
image163.jpg,mncid,O
image163.jpg,sangobion,B-NAME
image163.jpg,new,O
image163.jpg,sangobion,B-NAME
image163.jpg,new,O
image163.jpg,zat,B-ING
image163.jpg,besi,I-ING
image163.jpg,vitamin,B-ING
image163.jpg,dan,I-DES
image163.jpg,mineral,B-ING
image163.jpg,do,O
image163.jpg,aoeses,O
image163.jpg,sangobion,B-NAME
image163.jpg,sangobion,B-NAME
image163.jpg,new,O
image163.jpg,sangobion,B-NAME
image163.jpg,new,O
image163.jpg,zat,B-ING
image163.jpg,besi,I-ING
image163.jpg,vitamin,B-ING
image163.jpg,len,O
image163.jpg,zat,B-ING
image163.jpg,besl,I-ING
image163.jpg,vitamin,B-ING
image163.jpg,dan,I-DES
image163.jpg,mineral,B-ING
image163.jpg,mncal,O
image163.jpg,besi,I-ING
image163.jpg,at,O
image163.jpg,vitamin,B-ING
image163.jpg,dan,I-DES
image163.jpg,mineral,B-ING
image163.jpg,sangobion,B-NAME
image163.jpg,new,O
image163.jpg,sangobion,B-NAME
image163.jpg,new,O
image163.jpg,zat,B-ING
image163.jpg,besi,I-ING
image163.jpg,vitamin,B-ING
image163.jpg,dan,I-DES
image163.jpg,zat,B-ING
image163.jpg,besi,I-ING
image163.jpg,uitann,O
image163.jpg,dan,I-DES
image163.jpg,mineral,B-ING
image163.jpg,ementasi,O
image163.jpg,besi,I-ING
image163.jpg,cral,O
image163.jpg,zat,B-ING
image163.jpg,multivitamin,B-DES
image163.jpg,dan,I-DES
image163.jpg,mineral,B-ING
image163.jpg,keadaan,I-DES
image163.jpg,pada,I-DES
image163.jpg,anemia,I-DES
image163.jpg,ang,O
image163.jpg,darah,I-DES
image163.jpg,karena,I-DES
image163.jpg,kekurangan,I-DES
image163.jpg,zat,B-ING
image163.jpg,besi,I-ING
image163.jpg,dan,I-DES
image163.jpg,menjaga,I-DES
image163.jpg,kesehatan,I-DES
image163.jpg,tubuh,I-DES
